id,title,genres,release_date,original_language,budget,revenue,vote_average,runtime,popularity,vote_count,return,actores,director,companias_produccion,release_year
13401,The Accidental Husband,"Comedy, Romance",2008-02-29,en,0.0,22707064.0,5.2,90.0,8.761268,179,0.0,"Colin Firth, Uma Thurman, Jeffrey Dean Morgan",Griffin Dunne,"Team Todd, Blumhouse Productions, Yari Film Group (YFG)",2008
16690,Return to Never Land,"Adventure, Fantasy, Animation, Family",2002-02-14,en,20000000.0,109862682.0,6.1,72.0,8.759774,304,5.4931341,"Harriet Owen, Blayne Weaver, Jeff Bennett","Robin Budd, Donovan Cook","Walt Disney Pictures, Walt Disney Television Animation, Walt Disney Animation Australia, DisneyToon Studios, Walt Disney Animation Canada",2002
15184,A Good Woman,"Comedy, Drama, Romance",2004-01-01,en,0.0,0.0,6.0,94.0,8.759151,39,0.0,"Helen Hunt, Scarlett Johansson, Tom Wilkinson",Mike Barker,Beyond Films,2004
10501,The Road to El Dorado,"Adventure, Animation, Comedy, Family",2000-03-31,en,95000000.0,76432727.0,7.0,89.0,8.755188,892,0.8045550210526315,"Kenneth Branagh, Kevin Kline, Rosie Perez","Don Michael Paul, Bibo Bergeron","DreamWorks SKG, DreamWorks Animation",2000
26172,Messenger of Death,"Action, Crime, Thriller",1988-09-16,en,0.0,0.0,5.6,91.0,8.755119,11,0.0,"Charles Bronson, Trish Van Devere, Laurence Luckinbill",J. Lee Thompson,Golan-Globus,1988
29968,Nothing in Common,"Drama, Comedy, Romance",1986-07-29,en,0.0,0.0,6.1,118.0,8.750517,30,0.0,"Tom Hanks, Jackie Gleason, Eva Marie Saint",Garry Marshall,TriStar Pictures,1986
1830,Lord of War,"Crime, Drama, Thriller",2005-09-16,en,42000000.0,24127895.0,7.0,122.0,8.745216,1356,0.5744736904761905,"Nicolas Cage, Bridget Moynahan, Jared Leto",Andrew Niccol,"Saturn Films, Ascendant Pictures, Endgame Entertainment, Entertainment Manufacturing Company, Rising Star, Copag V",2005
185460,Willow Creek,"Adventure, Horror, Mystery, Thriller",2013-05-02,en,0.0,0.0,5.0,80.0,8.742454,116,0.0,"Alexie Gilmore, Bryce Johnson, Peter Jason",Bobcat Goldthwait,Jerkschool Productions,2013
11210,Robinson Crusoe,"Action, Adventure, Drama",1997-06-11,en,0.0,0.0,5.7,92.0,8.739166,52,0.0,"Pierce Brosnan, James Frain, Polly Walker","Rod Hardy, George T. Miller",Miramax,1997
9499,Le Divorce,"Comedy, Drama, Romance",2003-08-08,en,0.0,12991996.0,4.8,117.0,8.73915,40,0.0,"Kate Hudson, Naomi Watts, Melvil Poupaud",James Ivory,"Fox Searchlight Pictures, Merchant Ivory Productions",2003
14047,The Great Debaters,Drama,2007-12-27,en,15000000.0,30226144.0,6.9,126.0,8.735448,153,2.0150762666666666,"Denzel Washington, Nate Parker, Forest Whitaker",Denzel Washington,"The Weinstein Company, Harpo Films, Marshall Production",2007
7861,Outsourced,"Comedy, Drama, Romance",2006-09-12,en,0.0,0.0,6.3,102.0,8.735319,58,0.0,"Josh Hamilton, Ayesha Dharker, Arjun Mathur",John Jeffcoat,ShadowCatcher Entertainment,2006
15158,Phantasm II,"Action, Horror, Science Fiction, Thriller",1988-07-08,en,3000000.0,7282851.0,6.3,97.0,8.733192,97,2.427617,"James Le Gros, Reggie Bannister, Angus Scrimm",Don Coscarelli,"Universal Pictures, Spacegate Productions, Starway International Inc.",1988
84178,Black Rock,"Thriller, Horror",2012-01-21,en,0.0,0.0,4.9,83.0,8.732143,80,0.0,"Kate Bosworth, Lake Bell, Jay Paulson",Katie Aselton,"Submarine Entertainment Distributors, LD Entertainment",2012
23210,Six Degrees of Separation,"Mystery, Drama, Comedy",1993-12-08,en,0.0,0.0,6.5,112.0,8.730025,75,0.0,"Will Smith, Donald Sutherland, Stockard Channing",Fred Schepisi,"Metro-Goldwyn-Mayer (MGM), New Regency Pictures, Maiden Movies",1993
9725,Friday the 13th Part 2,"Horror, Thriller",1981-05-01,en,1250000.0,21722776.0,6.0,87.0,8.710824,321,17.3782208,"Amy Steel, John Furey, Adrienne King",Steve Miner,"Paramount Pictures, Georgetown Productions, Inc.",1981
1961,My Name Is Bruce,"Comedy, Horror",2007-10-01,en,1500000.0,173066.0,5.9,86.0,8.708789,107,0.11537733333333333,"Bruce Campbell, Grace Thorsen, Ted Raimi",Bruce Campbell,"Dark Horse Entertainment, Image Entertainment",2007
9697,Lady in the Water,"Drama, Thriller, Fantasy, Mystery",2006-07-21,en,75000000.0,42285169.0,5.3,110.0,8.704554,415,0.5638022533333333,"Paul Giamatti, Jeffrey Wright, Bob Balaban",M. Night Shyamalan,"Legendary Pictures, Warner Bros., Blinding Edge Pictures",2006
157547,Oculus,Horror,2013-09-08,en,5000000.0,44030246.0,6.3,104.0,8.698043,1079,8.8060492,"Karen Gillan, Brenton Thwaites, Katee Sackhoff",Mike Flanagan,"Intrepid Pictures, Blumhouse Productions, Relativity Media, WWE Studios, MICA Entertainment",2013
19583,Fierce People,Drama,2005-01-01,en,0.0,0.0,6.0,112.0,8.695263,35,0.0,"Diane Lane, Donald Sutherland, Anton Yelchin",Griffin Dunne,Lions Gate Entertainments,2005
83666,Moonrise Kingdom,"Comedy, Drama, Romance",2012-05-16,en,16000000.0,68263166.0,7.6,94.0,8.692433,1701,4.266447875,"Bruce Willis, Edward Norton, Jared Gilman",Wes Anderson,"Scott Rudin Productions, Indian Paintbrush, Focus Features, American Empirical Pictures, Moonrise",2012
5550,RoboCop 3,"Action, Adventure, Crime, Science Fiction, Thriller",1993-04-17,en,22000000.0,10696210.0,4.2,104.0,8.685798,309,0.4861913636363636,"Robert John Burke, Nancy Allen, Mario Machado",Fred Dekker,Orion Pictures,1993
28059,SubUrbia,"Comedy, Drama",1996-02-07,en,0.0,656747.0,6.4,121.0,8.67935,32,0.0,"Jayce Bartok, Amie Carey, Nicky Katt",Richard Linklater,"Castle Rock Entertainment, Detour Filmproduction",1996
8130,Desperately Seeking Susan,Comedy,1985-03-29,en,5000000.0,27400000.0,6.0,104.0,8.679349,99,5.48,"Madonna, Rosanna Arquette, Aidan Quinn",Susan Seidelman,Orion Pictures,1985
46261,Don't Be Afraid of the Dark,"Fantasy, Horror, Thriller",2010-11-06,en,25000000.0,36993168.0,5.4,99.0,8.67817,347,1.47972672,"Katie Holmes, Guy Pearce, Bailee Madison",Troy Nixey,"Miramax Films, Gran Via Productions, FilmDistrict, Necropia, Tequila Gang",2010
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror,1985-10-31,en,3000000.0,29999213.0,5.7,87.0,8.668146,367,9.999737666666666,"Robert Englund, Mark Patton, Kim Myers",Jack Sholder,"New Line Cinema, Smart Egg Pictures",1985
16980,The Last Days of Disco,"Comedy, Drama, Romance",1998-05-29,en,8000000.0,0.0,6.8,113.0,8.666763,50,0.0,"Chloë Sevigny, Kate Beckinsale, Chris Eigeman",Whit Stillman,"Castle Rock Entertainment, PolyGram Filmed Entertainment, Westerly Films",1998
18734,L.I.E.,Drama,2001-01-20,en,700000.0,1667192.0,6.7,97.0,8.66635,31,2.3817028571428573,"Paul Dano, Bruce Altman, Brian Cox",Michael Cuesta,Desconocido,2001
21450,Naked,"Comedy, Drama",1993-09-14,en,0.0,0.0,7.5,131.0,8.665198,105,0.0,"David Thewlis, Lesley Sharp, Katrin Cartlidge",Mike Leigh,"Thin Man Films, The Criterion Collection",1993
49981,Goodbye Lover,"Thriller, Comedy, Crime, Mystery",1998-05-01,en,20000000.0,0.0,5.8,102.0,8.661415,11,0.0,"Patricia Arquette, Dermot Mulroney, Mary-Louise Parker",Roland Joffé,"Regency Enterprises, Warner Bros., Lightmotive, Gotham Entertainment Group",1998
296025,Safelight,Drama,2015-04-17,en,0.0,0.0,6.3,84.0,8.64958,35,0.0,"Juno Temple, Evan Peters, Kevin Alejandro",Tony Aloupis,"Aloupis Productions, Hacienda Film Co.",2015
360784,Hidden,"Thriller, Horror",2015-09-15,en,0.0,0.0,6.5,83.0,8.644392,189,0.0,"Alexander Skarsgård, Andrea Riseborough, Emily Alyn Lind","Ross Duffer, Matt Duffer","Primal Pictures, Warner Bros.",2015
12653,Romasanta,"Action, Horror",2004-05-13,en,4500000.0,0.0,5.4,90.0,8.64362,21,0.0,"Julian Sands, Elsa Pataky, John Sharian",Paco Plaza,"Filmax, Future Films",2004
15363,Something New,"Comedy, Drama, Romance",2006-01-29,en,0.0,11400000.0,6.2,99.0,8.642141,49,0.0,"Sanaa Lathan, Simon Baker, Katharine Towne",Sanaa Hamri,Gramercy Pictures,2006
15044,Einstein and Eddington,"History, Drama",2008-11-29,en,0.0,0.0,6.8,90.0,8.639067,30,0.0,"David Tennant, Richard McCabe, Andy Serkis",Philip Martin,"HBO Films, Pioneer Pictures, Company Television Productions",2008
35685,Lady Chatterley's Lover,"Drama, Romance",1981-06-29,en,0.0,0.0,5.4,104.0,8.637148,16,0.0,"Sylvia Kristel, Shane Briant, Nicholas Clay",Just Jaeckin,"London-Cannon Films, Cine Artist Film GmbH, Cine-Source",1981
2253,Valkyrie,"Drama, Thriller, History, War",2008-12-25,en,75000000.0,200276000.0,6.7,121.0,8.635464,1195,2.6703466666666666,"Tom Cruise, Carice van Houten, Kenneth Branagh",Bryan Singer,"United Artists, Achte Babelsberg Film, Metro-Goldwyn-Mayer (MGM), Bad Hat Harry Productions",2008
2752,40 Days and 40 Nights,"Comedy, Romance",2002-03-01,en,17000000.0,0.0,5.2,94.0,8.628928,306,0.0,"Josh Hartnett, Shannyn Sossamon, Adam Trese",Michael Lehmann,"Miramax Films, Universal Pictures, Working Title Films",2002
11971,Much Ado About Nothing,"Drama, Comedy, Romance",1993-05-07,en,8000000.0,0.0,7.2,111.0,8.62724,194,0.0,"Kenneth Branagh, Richard Briers, Michael Keaton",Kenneth Branagh,"Renaissance Films, American Playhouse Theatrical Films",1993
14815,The Wind and the Lion,"Action, Adventure, Drama, History",1975-10-26,en,0.0,0.0,6.7,119.0,8.627187,48,0.0,"Sean Connery, Candice Bergen, Brian Keith",John Milius,Metro-Goldwyn-Mayer (MGM),1975
10296,The Football Factory,Drama,2004-05-13,en,0.0,0.0,6.5,91.0,8.623333,83,0.0,"Danny Dyer, Neil Maskell, Frank Harper",Nick Love,Vertigo Films,2004
28178,Hachi: A Dog's Tale,"Drama, Family",2009-06-13,en,16000000.0,47801389.0,7.7,93.0,8.621359,1769,2.9875868125,"Richard Gere, Joan Allen, Jason Alexander",Lasse Hallström,"Grand Army Entertainment, Scion Films, Inferno Distribution, Stage 6 Films, Hachiko, Opperman Viner Chrystyn Entertainment",2009
18616,No Man's Land: The Rise of Reeker,"Horror, Thriller",2008-05-01,en,2000000.0,0.0,4.4,88.0,8.618134,27,0.0,"Stephen Martines, Valerie Cruz, Mircea Monroe",Dave Payne,"Institution, The",2008
30923,Alice in Wonderland,"Fantasy, Family",1999-02-28,en,21000000.0,0.0,6.1,150.0,8.614303,71,0.0,"Tina Majorino, Robbie Coltrane, Ben Kingsley",Nick Willing,"NBC, Hallmark Entertainment, Babelsberg International Film Produktion",1999
150202,The Haunting in Connecticut 2: Ghosts of Georgia,"Horror, Drama, Thriller",2013-02-01,en,0.0,0.0,5.6,101.0,8.61296,177,0.0,"Chad Michael Murray, Katee Sackhoff, Abigail Spencer",Tom Elkins,Gold Circle Films,2013
13515,Mirrors,"Horror, Mystery, Thriller",2008-08-15,en,35000000.0,72436439.0,6.0,110.0,8.612618,494,2.069612542857143,"Kiefer Sutherland, Paula Patton, Amy Smart",Alexandre Aja,"Regency Enterprises, Castel Film Romania, ASAF, New Regency Pictures, Luna Pictures",2008
31582,Flawless,"Comedy, Drama",1999-11-26,en,0.0,4488529.0,5.9,112.0,8.608461,56,0.0,"Robert De Niro, Philip Seymour Hoffman, Barry Miller",Joel Schumacher,Metro-Goldwyn-Mayer (MGM),1999
4032,My Girl,"Comedy, Drama, Family",1991-11-27,en,16500000.0,0.0,7.0,102.0,8.605742,441,0.0,"Anna Chlumsky, Macaulay Culkin, Dan Aykroyd",Howard Zieff,"Columbia Pictures, Imagine Entertainment",1991
1073,Arlington Road,"Drama, Thriller, Mystery",1999-03-19,en,21500000.0,0.0,7.0,117.0,8.605659,246,0.0,"Jeff Bridges, Tim Robbins, Joan Cusack",Mark Pellington,"Lakeshore Entertainment, Screen Gems, Arlington Road Productions Corporation, Gorai / Samuelson Productions, Samuelson Productions",1999
13492,Frontier(s),"Drama, Horror, Action, Thriller",2007-07-01,en,3000000.0,0.0,6.0,108.0,8.602956,186,0.0,"Karina Testa, Aurélien Wiik, Patrick Ligardes",Xavier Gens,"EuropaCorp, Pacific Films, Chemin Vert, Cartel Productions",2007
13967,Miss Potter,"Drama, Family, Romance",2006-12-03,en,30000000.0,35078241.0,6.3,92.0,8.599342,143,1.1692747,"Ewan McGregor, Renée Zellweger, Emily Watson",Chris Noonan,BBC Films,2006
4883,Ten Little Indians,"Crime, Drama, Mystery",1974-09-24,en,0.0,0.0,5.9,98.0,8.597074,19,0.0,"Oliver Reed, Elke Sommer, Richard Attenborough",Peter Collinson,"Talía Films, Corona Filmproduktion, Coralta Cinematografica, COMECI, Oceania Produzioni Internazionali Cinematografiche",1974
9794,Employee of the Month,"Comedy, Romance",2006-10-06,en,12000000.0,38368909.0,5.4,103.0,8.596352,156,3.1974090833333335,"Dane Cook, Jessica Simpson, Dax Shepard",Greg Coolidge,Lionsgate,2006
24684,An Education,"Drama, Romance",2009-10-29,en,7500000.0,26096852.0,6.9,100.0,8.593196,423,3.479580266666667,"Carey Mulligan, Olivia Williams, Peter Sarsgaard",Lone Scherfig,BBC Films,2009
23096,Doctor Detroit,Comedy,1983-05-06,en,0.0,0.0,4.7,89.0,8.591768,20,0.0,"Dan Aykroyd, Howard Hesseman, Donna Dixon",Michael Pressman,Euro Video,1983
8852,Prince of Darkness,Horror,1987-10-23,en,3000000.0,14182492.0,6.6,101.0,8.587231,192,4.727497333333333,"Donald Pleasence, Lisa Blount, Victor Wong",John Carpenter,"Universal Pictures, Carolco Pictures, Alive Films, Larry Franco Productions",1987
14158,Jackass 2.5,"Comedy, Documentary",2007-12-18,en,0.0,0.0,5.8,64.0,8.585765,140,0.0,"Bam Margera, Steve-O, Chris Pontius",Jeff Tremaine,Paramount Pictures Digital Entertainment,2007
39563,The Eclipse,"Drama, Horror, Romance",2009-04-24,en,0.0,0.0,6.1,88.0,8.585525,15,0.0,"Ciarán Hinds, Aidan Quinn, Iben Hjejle",Conor McPherson,Desconocido,2009
12133,Step Brothers,Comedy,2008-07-25,en,65000000.0,128107642.0,6.5,98.0,8.579638,1084,1.9708868,"Will Ferrell, John C. Reilly, Mary Steenburgen",Adam McKay,"Columbia Pictures, Mosaic Media Group, Gary Sanchez Productions, Relativity Media, Apatow Productions",2008
12518,Honeymoon in Vegas,"Action, Comedy, Romance, Thriller",1992-08-28,en,25000000.0,0.0,5.5,96.0,8.573348,85,0.0,"Nicolas Cage, James Caan, Sarah Jessica Parker",Andrew Bergman,"Columbia Pictures, New Line Cinema, Castle Rock Entertainment",1992
22855,Superman/Batman: Public Enemies,"Animation, Action, Adventure",2009-09-29,en,0.0,0.0,6.7,67.0,8.572867,158,0.0,"Kevin Conroy, Tim Daly, Clancy Brown",Sam Liu,"DC Comics, Warner Premiere",2009
13508,Who Killed the Electric Car?,Documentary,2006-08-04,en,1000000.0,1678874.0,7.2,92.0,8.570312,59,1.678874,"Martin Sheen, Mel Gibson, Tom Hanks",Chris Paine,"Electric Entertainment, Plinyminor, Papercut Films",2006
205588,Our Kind of Traitor,Thriller,2016-05-05,en,0.0,9930095.0,6.0,108.0,8.569996,162,0.0,"Ewan McGregor, Stellan Skarsgård, Damian Lewis",Susanna White,"StudioCanal, Film4, Anton Capital Entertainment (ACE), The Ink Factory, Potboiler Productions, Amazon Prime Instant Video",2016
127884,Come Out and Play,Horror,2012-09-13,en,0.0,0.0,5.0,87.0,8.568944,35,0.0,"Vinessa Shaw, Ebon Moss-Bachrach, Daniel Giménez Cacho",Makinov,"Canana Films, Videocine S.A. de C.V.",2012
7442,Sleeping with the Enemy,"Drama, Crime, Thriller",1991-02-08,en,19000000.0,174999005.0,6.1,99.0,8.560694,228,9.21047394736842,"Julia Roberts, Patrick Bergin, Kevin Anderson",Joseph Ruben,Twentieth Century Fox Film Corporation,1991
20009,Slackers,"Comedy, Romance",2002-02-01,en,14000000.0,6413915.0,5.4,86.0,8.559189,60,0.45813678571428573,"Jason Segel, Devon Sawa, Jason Schwartzman",Dewey Nicks,"Sony Pictures, Screen Gems",2002
22473,Neverwas,"Drama, Fantasy, Thriller",2005-09-09,en,0.0,0.0,6.4,108.0,8.557727,31,0.0,"Ian McKellen, Aaron Eckhart, Brittany Murphy",Joshua Michael Stern,"Legacy Filmworks, Neverwas Productions",2005
13700,Home on the Range,"Animation, Family",2004-04-02,en,110000000.0,103951461.0,5.7,76.0,8.555544,405,0.9450132818181818,"Roseanne Barr, Judi Dench, Jennifer Tilly","Will Finn, John Sanford",Walt Disney Pictures,2004
3489,88 Minutes,"Crime, Mystery, Thriller",2007-02-14,en,30000000.0,16930884.0,5.7,108.0,8.552967,323,0.5643628,"Al Pacino, Alicia Witt, Leelee Sobieski",Jon Avnet,"TriStar Pictures, Nu Image Entertainment, Brightlight Pictures",2007
45324,Casino Jack,"Crime, Comedy, Drama",2010-09-16,en,12500000.0,1083683.0,6.0,108.0,8.5508,94,0.08669464,"Kevin Spacey, Kelly Preston, Hannah Endicott-Douglas",George Hickenlooper,"An Olive Branch Productions, Rollercoaster Entertainment, Vortex Words Pictures, Hannibal Pictures, Trigger Street Productions, Bagman (2009), MCG",2010
128215,Still Mine,Drama,2012-09-10,en,0.0,0.0,6.9,102.0,8.549448,26,0.0,"James Cromwell, Geneviève Bujold, Campbell Scott",Michael McGowan,Mulmur Feed Co. Production,2012
70584,Hellraiser: Revelations,Horror,2011-10-18,en,350000.0,0.0,3.0,75.0,8.548411,57,0.0,"Steven Brand, Jolene Andersen, Nick Eversman",Víctor García,"Neo Art & Logic, Dimension Films, Dimension Extreme, Puzzlebox Films",2011
87440,Struck by Lightning,"Comedy, Drama",2012-04-20,en,0.0,22930.0,6.2,90.0,8.546197,96,0.0,"Dermot Mulroney, Sarah Hyland, Chris Colfer",Brian Dannelly,"Permut Presentations, Camellia Entertainment, Evil Media Empire, Inphenate",2012
18480,Brüno,Comedy,2009-07-08,en,42000000.0,0.0,5.4,83.0,8.543888,528,0.0,"Sacha Baron Cohen, Richard Bey, Ron Paul",Larry Charles,Universal Pictures,2009
96724,Anna Karenina,"Drama, Romance",2012-09-06,en,0.0,68929150.0,6.5,130.0,8.543311,660,0.0,"Keira Knightley, Jude Law, Aaron Taylor-Johnson",Joe Wright,"Universal Pictures, Focus Features, Working Title Films",2012
9051,10,"Comedy, Romance",1979-10-04,en,0.0,74865517.0,5.4,122.0,8.539083,69,0.0,"Dudley Moore, Julie Andrews, Bo Derek",Blake Edwards,"Orion Pictures Corporation, Geoffrey Productions",1979
12525,Critters 4,"Comedy, Horror, Science Fiction, Thriller",1992-08-20,en,0.0,0.0,4.3,100.0,8.537871,46,0.0,"Don Keith Opper, Terrence Mann, Angela Bassett",Rupert Harvey,"New Line Cinema, OH Films",1992
242095,The Signal,"Thriller, Science Fiction",2014-03-15,en,4000000.0,600896.0,5.8,95.0,8.536786,639,0.150224,"Brenton Thwaites, Olivia Cooke, Beau Knapp",William Eubank,"Automatik Entertainment, Low Spark Films, Signal Film Group",2014
127373,What Maisie Knew,Drama,2013-05-02,en,6000000.0,1066471.0,7.4,93.0,8.535611,149,0.17774516666666668,"Alexander Skarsgård, Julianne Moore, Steve Coogan","Scott McGehee, David Siegel","Image Entertainment, 120dB Films, 10th Hole Productions, Dreambridge Films, Red Crown Productions, Weinstock Productions, KODA Entertainment",2013
501,Grizzly Man,Documentary,2005-08-12,en,0.0,0.0,7.3,103.0,8.535339,213,0.0,"Timothy Treadwell, Kathleen Parker, Warren Queeney",Werner Herzog,Discovery Docs,2005
41135,Operation: Endgame,"Adventure, Action, Comedy, Thriller",2010-07-20,en,0.0,0.0,5.1,82.0,8.534211,63,0.0,"Zach Galifianakis, Maggie Q, Ellen Barkin",Fouad Mikati,"Infinity Films, Anchor Bay Films",2010
152795,The Congress,"Drama, Science Fiction, Animation",2013-05-16,en,0.0,455815.0,6.4,122.0,8.534039,165,0.0,"Robin Wright, Harvey Keitel, Jon Hamm",Ari Folman,"Pandora Filmproduktion, Entre Chien et Loup, Opus Film, Bridgit Folman Film Gang, Paul Thiltges Distributions, Liverpool",2013
483,Wild at Heart,"Comedy, Crime, Thriller",1990-05-01,en,9500000.0,14560247.0,7.0,124.0,8.528622,341,1.5326575789473684,"Nicolas Cage, Laura Dern, Willem Dafoe",David Lynch,Samuel Goldwyn,1990
10878,Saving Silverman,"Comedy, Crime, Romance",2001-02-09,en,22000000.0,19351569.0,5.4,90.0,8.526823,155,0.8796167727272727,"Jason Biggs, Steve Zahn, Jack Black",Dennis Dugan,"Village Roadshow Pictures, NPV Entertainment, Columbia Pictures Corporation",2001
12180,Star Wars: The Clone Wars,"Thriller, Animation, Action, Science Fiction, Adventure, Fantasy",2008-08-05,en,8500000.0,68282844.0,5.8,98.0,8.524857,434,8.033275764705882,"Matt Lanter, Ashley Eckstein, James Arnold Taylor",Dave Filoni,Lucasfilm,2008
6964,Something's Gotta Give,"Drama, Comedy, Romance",2003-12-12,en,80000000.0,266728738.0,6.3,128.0,8.524847,422,3.334109225,"Jack Nicholson, Diane Keaton, Keanu Reeves",Nancy Meyers,"Columbia Pictures Corporation, Waverly Films, Warner Bros.",2003
45007,The Hunting Party,"Action, Drama, Western",1971-07-16,en,0.0,0.0,6.7,111.0,8.523318,14,0.0,"Oliver Reed, Gene Hackman, Candice Bergen",Don Medford,"Levy-Gardner-Laven, Brighton Pictures",1971
16346,Center Stage : Turn It Up,"Drama, Family",2008-10-30,en,0.0,0.0,6.5,95.0,8.516625,54,0.0,"Rachele Brooke Smith, Kenny Wormald, Sarah Jayne Jensen",Steven Jacobson,Desconocido,2008
13691,Piglet's Big Movie,"Animation, Family",2003-03-16,en,0.0,0.0,6.1,75.0,8.516475,76,0.0,"John Fiedler, Jim Cummings, Andre Stojka",Francis Glebas,Walt Disney Pictures,2003
218784,Freaks of Nature,"Science Fiction, Comedy, Horror",2015-10-30,en,0.0,70958.0,5.7,92.0,8.515073,146,0.0,"Nicholas Braun, Mackenzie Davis, Ed Westwick",Robbie Pickering,"Columbia Pictures, Sony Pictures Entertainment",2015
82505,House at the End of the Street,"Horror, Thriller",2012-09-21,en,6900000.0,44287131.0,5.6,101.0,8.513457,566,6.418424782608696,"Jennifer Lawrence, Max Thieriot, Elisabeth Shue",Mark Tonderai,"A Bigger Boat, Relativity Media, FilmNation Entertainment",2012
